373;CALLAO;24;2;2016;2;l Jr Franc      SN;AA.HH. Sarita Colonia Juan Pablo II en el Jr Francisco Bolognesi;-11.82481;-77.12521;;;
374;CALLAO;22;4;2016;4;6.00E+00;BRASIL;-12.06895;-77.12539;;;
375;CALLAO;13;4;2016;4;6.00E+00;ROQUE SAENZ PEÑA;-12.05967;-77.13424;;;
376;CALLAO;5;10;2016;10;SN;GUARDIA CHALACA;-12.05508;-77.13452;;;
377;CALLAO;23;1;2016;1;SN;AV. VENEZUELA S/N;-12.0634;-77.10444;;;
379;CALLAO;9;5;2016;5;SN;7 DE JUNIO MZ C LTE 12;-6.87854;-79.87241;;;
380;CALLAO;4;1;2016;1;8.00E+00;LORETO;-5.883139;-76.160786;;;
384;CALLAO;5;7;2016;7;SN;AAHH JUAN PABLO II SARITA COLONIA;-11.82452;-77.12546;;;
385;CALLAO;2;2;2016;2;6.00E+00;LORETO;-5.883139;-76.160786;;;
386;CALLAO;3;6;2016;6;3.00E+00;PUCALLPA  AAHH SAN JUAN BOSCO;-11.99832;-77.11455;;;
388;CALLAO;11;3;2016;3;SN;ALAMEDA MZK 2 LT 22 RAMON CASTILLA;-12.04193;-77.12125;;;
390;CALLAO;29;1;2016;1;SN;FUNDO LA CHALACA MZ E LT 9;-12.04521;-77.0986;;;
391;CALLAO;1;1;2016;1;5.00E+00;PASAJE C;-12.04961;-77.13134;;;
392;CALLAO;17;1;2016;1;1.00E+00;BARRIO FISCAL 5;-12.05495;-77.11269;;;
393;CALLAO;26;2;2016;2;SN;SEÑOR DEL MAR Y PJ HUAPANGO;-12.04643;-77.13798;;;
395;CALLAO;10;10;2016;10;SN;INTERSECCION DE 26 DE OCTUBRE Y PSJE ALBERTO PAEZ;-12.04239;-77.11426;;;
396;CALLAO;1;1;2016;1;SN;DOS DE MAYO Y JR MOQUEGUA;-12.05735;-77.1425;;;
397;CALLAO;6;4;2016;4;SN;CUSCO Y GARCIA CALDERON;-12.05664;-77.1334;;;
399;CALLAO;22;5;2016;5;SN;DUAREZ CON JIRON TUMBES;-12.04028;-77.12289;;;
400;CALLAO;16;8;2016;8;SN;AGUA SANTA MZ J LTE 28 URB PEDRO RUIZ GALLO;-12.06429;-77.14521;;;
401;CALLAO;29;6;2016;6;SN;INTERSECCION DE 28 DE JULIO CON TACNA GAMBETA ALTA;-12.04398;-77.11029;;;
402;CALLAO;31;10;2016;10;SN;AA HH JOSE BOTERIN;-12.02024;-77.09911;;;
403;CALLAO;27;10;2016;10;SN;TUMBES;-3.833333;-80.5;;;
404;CALLAO;2;12;2016;12;SN;AYACUCHO MZ F LTE 37 RAMON CASTILLA;-12.0422;-77.12129;;;
405;CALLAO;5;11;2016;11;1.00E+00;MARAÑON;-12.0571;-77.14054;;;
406;CALLAO;10;10;2016;10;SN;AA HH FRANCISCO BOLGNESI;-11.93953;-77.13228;;;
407;CALLAO;27;5;2016;5;SN;SN;-12.04749;-77.11472;;;
408;CALLAO;15;7;2016;7;SN;INTERSECCION MORALES DUARES Y TUMBES;-12.04088;-77.1136;;;
409;CALLAO;15;7;2016;7;SN;INTERSECCION MORALES DUARES Y TUMBES;-12.04088;-77.1136;;;
410;CALLAO;19;10;2016;10;5.00E+00;DOS DE MAYO;-12.04238;-77.10508;;;
411;CALLAO;21;6;2016;6;SN;NESTOR GAMBETA KM 3 5;-11.99402;-77.12604;;;
412;CALLAO;11;8;2016;8;SN;INTERSECCION DE CONTRALMIRANTE MORA Y ATALAYA;-12.04634;-77.13515;;;
413;CALLAO;13;7;2016;7;SN;INTERSECCION DE TERCERA Y SEGUNDA CHACARITA;-12.0171;-77.09669;;;
414;CALLAO;1;6;2016;6;SN;INTERSECCION AREQUIPA NORTE CON NICOLAS DE PIEROLA;-16.40232;-71.53531;;;
415;CALLAO;27;12;2016;12;4.00E+01;COLONIAL;-12.05057;-77.08228;;;
416;CALLAO;24;11;2016;11;SN;NEP;-12.02501;-77.09851;;;
417;CALLAO;30;6;2016;6;SN;AA HH SARITA COLONIA;-12.02191;-77.1337;;;
418;CALLAO;26;8;2016;8;SN;TUPAC AMARU;-11.94084;-77.13319;;;
419;CALLAO;31;8;2016;8;SN;NEP;-12.02501;-77.09851;;;
420;CALLAO;27;11;2016;11;SN;SANTA FE URB SAN MARTIN;-11.95762;-77.08729;;;
421;CALLAO;21;11;2016;11;SN;NEP;-12.02501;-77.09851;;;
423;CALLAO;25;6;2016;6;SN;AA HH CESAR SAUCEDO SANCHEZ;-12.02459;-77.13561;;;
424;CALLAO;19;6;2016;6;SN;NEP;-12.02501;-77.09851;;;
426;CALLAO;10;11;2016;11;SN;NESTOR GAMBETTA KM 14 5;-11.99402;-77.12604;;;
427;CALLAO;1;12;2016;12;SN;INTERSECCION DE PAZ SOLDAD Y COSTANERA;-12.0171;-77.09669;;;
428;CALLAO;28;12;2016;12;SN;CRUCE DE ALAMEDA Y CALLE NAZCA;-17.99526;-70.25688;;;
429;CALLAO;30;9;2016;9;SN;MZ D-2 LTE 24 URB. TABOADITA;-16.07328;-69.50456;;;
430;CALLAO;19;11;2016;11;1.00E+00;CALLE LOS FICUS URB. LOS OLIVOS DE SANTA ROSA CALLAO;-11.80383;-77.16272;;;
431;CALLAO;19;5;2016;5;SN;PARQUE JUAN ESPINOZA MEDRANO;-14.4522;-72.91321;;;
432;CALLAO;22;1;2016;1;6.30E+01;GAMBETA;-11.99402;-77.12604;;;
433;CALLAO;10;1;2016;1;1.60E+01;BUENOS AIRES;-11.97974;-77.1233;;;
434;CALLAO;10;1;2016;1;1.60E+01;BUENOS AIRES;-11.97974;-77.1233;;;
435;CALLAO;1;5;2016;5;SN;MERCADO VILLA SEÑOR DE LOS MILAGROS;-7.79449;-79.21901;;;
436;CALLAO;1;7;2016;7;SN;BERTELLO;-11.98334;-77.11532;;;
437;CALLAO;18;5;2016;5;3.70E+01;TACNA;-17.666667;-70.333333;;;
438;CALLAO;19;5;2016;5;SN;LOZA DEPORTIVA URB JUAN MASIAS;-11.99832;-77.11455;;;
439;CALLAO;19;5;2016;5;SN;LOZA DEPORTIVA URB JUAN MASIAS;-11.99832;-77.11455;;;
440;CALLAO;19;5;2016;5;SN;PARQUE URBANIZACION JUAN MASIAS;-11.99832;-77.11455;;;
441;CALLAO;17;1;2016;1;SN;LIBERTAD Y MANCO CAPAC;-7.7454;-79.19003;;;
442;CALLAO;17;1;2016;1;SN;LIBERTAD Y MANCO CAPAC;-7.7454;-79.19003;;;
443;CALLAO;9;4;2016;4;SN;MANZANA C LT 8 AAHH TIWINSA;-12.01614;-77.08831;;;
444;CALLAO;29;10;2016;10;1.00E+01;TUPAC AMARU;-11.94084;-77.13319;;;
445;CALLAO;29;10;2016;10;1.00E+01;TUPAC AMARU;-11.94084;-77.13319;;;
446;CALLAO;28;1;2016;1;SN;JAPON EXBERTELLO CON LA CALLE B;-12.02131;-77.10341;;;
447;CALLAO;29;4;2016;4;8.00E+00;ANCASH;-9.469175;-77.8345;;;
448;CALLAO;18;5;2016;5;SN;HOSPITAL DANIEL ALCIDES CARRION;-11.9401;-77.1337;;;
449;CALLAO;99;6;2016;6;SN;SN;-12.04749;-77.11472;;;
450;CALLAO;99;99;2016;99;SN;SN;-12.04749;-77.11472;;;
451;CALLAO;11;8;2016;8;1.10E+01;MARINA;-12.0244;-77.13439;;;
452;CALLAO;6;9;2016;9;SN;URB EL ALAMO MZ C;-12.01685;-77.08911;;;
453;CALLAO;28;12;2016;12;5.00E+00;PACIFICO;-12.04722;-77.08541;;;
457;CALLAO;24;8;2016;8;1.00E+00;LAMBAYEQUE;-6.333333;-80;;;
463;CALLAO;25;8;2016;8;SN;ZONA MI PERU;-5.1903;-79.96143;;;
465;CALLAO;20;1;2016;1;SN;E 1 LOTE 1 ASENTAMIENTO HUMANO ANGAM;-11.83723;-77.14553;;;
466;CALLAO;30;4;2016;4;SN;A.HH. VILLA LOS REYES;-11.82707;-77.12812;;;
467;CALLAO;26;9;2016;9;SN;MI PERU MZ J LT 5;-11.84504;-77.12832;;;
468;CALLAO;3;10;2016;10;SN;AAHH SANTA ROSA MZ I LT 4;-12.00016;-77.10288;;;
469;CALLAO;9;6;2016;6;SN;9;-12.00956;-77.10312;;;
470;CALLAO;17;7;2016;7;SN;225;-12.02501;-77.09851;;;
473;CALLAO;13;10;2016;10;SN;NEPTUNO;-12.03643;-77.09653;;;
474;CALLAO;3;10;2016;10;SN;SN;-12.04749;-77.11472;;;
475;CALLAO;26;9;2016;9;SN;JURIDICCION MI PER;-5.1903;-79.96143;;;
478;CALLAO;2;9;2016;9;SN;SN;-12.04749;-77.11472;;;
479;CALLAO;11;8;2016;8;SN;CONSTRUCTORES;-11.85203;-77.14436;;;
480;CALLAO;7;10;2016;10;SN;A;-12.02501;-77.09851;;;
481;CALLAO;18;2;2016;2;SN;I LOTE 10 PRIMER SECTOR DE PACHACUTE;-11.84421;-77.15063;;;
484;CALLAO;28;5;2016;5;SN;SN;-12.04749;-77.11472;;;
485;CALLAO;24;8;2016;8;SN;SN;-12.04749;-77.11472;;;
487;CALLAO;3;5;2016;5;SN;ASENTAMIENTO HUMANO VILLAMOTO;-12.07562;-77.10957;;;
488;CALLAO;12;2;2016;2;SN;PARQUE DE LA J;-12.04906;-77.10069;;;
490;CALLAO;1;3;2016;3;SN;NO ESPECIFICA;-12.02501;-77.09851;;;
492;CUSCO;9;6;2016;6;SN;SHIMA KEPASHIATO;-13.52663;-71.94566;;;
493;CUSCO;28;11;2016;11;SN;ALTO VENECIA;-13.51744;-71.96266;;;
496;CUSCO;6;12;2016;12;SN;KUMPICUSHIATO;-13.52663;-71.94566;;;
497;CUSCO;20;9;2016;9;SN;CHINCHE ALTO MARANURA;-13.51744;-71.96266;;;
498;CUSCO;15;8;2016;8;1;JUAN VELAS ALVARADO;-13.96205;-71.58807;;;
499;CUSCO;4;9;2016;9;SN;HOSPITAL REGIONAL;-13.54255;-71.88379;;;
500;CUSCO;12;1;2016;1;SN;SERVICIO DE EMERGENCIA DEL HOSPITAL REGIONAL CUSCO.;-11.83777;-77.15044;;;
502;CUSCO;12;2;2016;2;1;ANTA;-13.521235;-71.971124;;;
504;CUSCO;10;7;2016;7;SN;INDEPENDENCIA;-13.524823;-71.99246;;;
507;CUSCO;8;10;2016;10;SN;VIA EVITAMIENTO;-12.99898;-74.72434;;;
509;CUSCO;16;5;2016;5;SN;CCORAO;-13.52663;-71.94566;;;
510;CUSCO;23;10;2016;10;SN;APV. PARAISO DE FATIMA L-187 CALLE 12 DE OCTUBRE;-14.09964;-71.43191;;;
512;CUSCO;19;5;2016;5;SN;LICENCIADOS SAN DEBASTIAN;-13.51327;-71.98617;;;
513;CUSCO;21;7;2016;7;SN;TUPAC AMARU;-13.52036;-71.99029;;;
514;CUSCO;27;7;2016;7;SN;TRIUNFO;-14.5087;-71.88096;;;
515;CUSCO;3;10;2016;10;2;DIEGO DE ALMAGRO;-13.53278;-71.93802;;;
516;CUSCO;21;10;2016;10;SN;URB. LOS MANGLARES A-3 SAN SEBASTIAN CUSCO;-13.53246;-71.92674;;;
517;CUSCO;20;8;2016;8;SN;APV AGUA VIDA- CONDEBAMBA S/N-SAYLLA;-13.57048;-71.82662;;;
519;CUSCO;10;7;2016;7;SN;CUSCO ABNCAY;-13.62767;-72.8784;;;
520;CUSCO;10;7;2016;7;SN;CUSCO ABNCAY;-13.62767;-72.8784;;;
523;CUSCO;2;5;2016;5;SN;CENTRO DE SALUD CENTRO DE SALUD CALCA;-12.02416;-76.91823;;;
524;CUSCO;4;9;2016;9;SN;LIMA;-12.003889;-76.638889;;;
525;CUSCO;28;7;2016;7;SN;CACHIN;-13.45708;-72.25623;;;
526;CUSCO;2;10;2016;10;SN;INCARIPAQ;-13.52663;-71.94566;;;
527;CUSCO;28;10;2016;10;SN;MOSOCLLACTA;-14.12078;-71.47204;;;
528;CUSCO;28;10;2016;10;SN;MOSOCLLACTA;-14.12078;-71.47204;;;
529;CUSCO;7;12;2016;12;SN;CC QUERO COPORAQUE;-14.79792;-71.52842;;;
531;CUSCO;28;1;2016;1;1;COMUNIDAD SAN LORENZO;-13.9088;-71.84861;;;
534;CUSCO;22;10;2016;10;SN;HUASCAR S/N;-14.20308;-71.31283;;;
535;CUSCO;3;1;2016;1;1;TRIUNFO;-14.5087;-71.88096;;;
537;CUSCO;8;8;2016;8;SN;JULLICUNCA;-13.52663;-71.94566;;;
538;CUSCO;2;4;2016;4;1;COMUNIDAD CANAMARCA;-13.49128;-71.77831;;;
539;CUSCO;24;2;2016;2;1;COMUNIDAD COLLANAS;-14.06899;-71.73924;;;
540;CUSCO;24;2;2016;2;1;COMUNIDAD COLLANAS;-14.06899;-71.73924;;;
541;CUSCO;2;1;2016;1;1;COMUNIDAD SAN ISIDRO;-14.2706;-71.23463;;;
542;CUSCO;1;1;2016;1;1;URBANIZACION SAN ISIDRO;-14.261615;-71.226429;;;
544;CUSCO;2;6;2016;6;SN;APV LOS ROSALES ACIENDA KALLANCA N-7 CUSCO;-13.53111;-71.95894;;;
546;CUSCO;28;8;2016;8;1.00E+00;EL SOL;-13.52154;-71.97565;;;
548;CUSCO;4;5;2016;5;SN;DE LA CULTURA;-13.53243;-71.91922;;;
549;CUSCO;21;8;2016;8;SN;CANCHIS PPJJ CHOCCO;-14.27809;-71.22391;;;
552;CUSCO;6;6;2016;6;SN;HUMVERTO VIDAL UNDA;-13.50612;-71.99444;;;
554;CUSCO;19;9;2016;9;SN;AVENIDA ALTA;-13.51858;-71.98568;;;
556;CUSCO;29;1;2016;1;SN;SIETE BORREGUITOS DEL INMUEBLE 433;-13.51229;-71.97831;;;
557;CUSCO;29;1;2016;1;SN;SIETE BORREGUITOS DEL INMUEBLE 433;-13.51229;-71.97831;;;
558;CUSCO;6;10;2016;10;SN;MARIANO SANTOS;-13.68799;-71.62445;;;
559;CUSCO;2;8;2016;8;SN;PUEBLO JOVEN MANCO CCAPAC;-13.48091;-72.44402;;;
560;CUSCO;5;4;2016;4;SN;APV SICLLAPATA CCAPAC MOCVO S 6;-13.54468;-71.89557;;;
561;CUSCO;19;4;2016;4;SN;KHUNCUNACHAYOC COMUNIDAD CAMPESINA HUANA;-13.9451;-74.31103;;;
562;CUSCO;2;1;2016;1;SN;PATACALLE;-13.59733;-71.76394;;;
563;CUSCO;24;3;2016;3;SN;ARCOPATA;-13.51627;-71.98567;;;
570;CUSCO;24;1;2016;1;SN;HUASCAR 230;-14.03751;-71.57307;;;
571;CUSCO;26;3;2016;3;SN;BELEN PAMAPA;-13.52561;-71.97947;;;
572;CUSCO;22;5;2016;5;SN;IPAL IDMA;-13.00626;-72.55286;;;
577;CUSCO;23;6;2016;6;SN;CUARTEL MACAMANGO;-13.52663;-71.94566;;;
578;CUSCO;17;1;2016;1;SN;LA CONVENCION;-12.864125;-72.694021;;;
579;CUSCO;31;1;2016;1;SN;ALFONSO UGARTE MAYAPO;-13.50617;-71.99751;;;
582;CUSCO;23;3;2016;3;SN;QUILLABAMBA;-14.156019;-72.179424;;;
585;CUSCO;10;3;2016;3;SN;LOS COCALEROS QUISTO VALLE;-13.5207;-71.99254;;;
586;CUSCO;28;3;2016;3;SN;LA UNION CCPP TERESA;-11.376;-75.7527;;;
589;CUSCO;13;6;2016;6;SN;APURIMAC 270;-13.62767;-72.8784;;;
596;CUSCO;15;8;2016;8;SN;CENTRO POBLADO CCATUM RUMI;-13.50454;-72.53062;;;
601;HUANCAVELICA;31;7;2016;7;SN;PARCO CHACAPUNCO;-10.67543;-76.26942;;;
602;HUANCAVELICA;13;9;2016;9;SN;LIRCAY HUANCAVELICA;-13;-75;;;
603;HUANCAVELICA;15;9;2016;9;SN;TUCSIPAMPA;-12.38855;-74.85856;;;
604;HUANCAVELICA;3;9;2016;9;SN;HUAYLLAY CHICO;-13.11298;-74.41858;;;
608;HUANCAVELICA;16;3;2016;3;SN;ESTAMCIA LUCASMALI;-12.38855;-74.85856;;;
609;HUANCAVELICA;25;1;2016;1;SN;ANE O TULPACANCHA;-12.78528;-74.96771;;;
611;HUANCAVELICA;9;11;2016;11;SN;CENTRO POBLADO LA MERCED DE CHUPAS;-12.78694;-74.35879;;;
615;HUANCAVELICA;11;9;2016;9;SN;PILCOS A COLCABAMBA;-12.38855;-74.85856;;;
616;HUANCAVELICA;7;12;2016;12;SN;SN;-12.38855;-74.85856;;;
618;HUANCAVELICA;19;5;2016;5;SN;MANCHEGO MUÑOZ;-12.78604;-74.96842;;;
619;HUANCAVELICA;10;5;2016;5;SN;LIBERTADORES DE CHOPCCA;-13.50281;-75.29376;;;
622;HUANCAVELICA;14;3;2016;3;SN;HUANCAVELICA HUANCAYO K 52;-12.07397;-75.21252;;;
625;HUANCAVELICA;15;7;2016;7;SN;CENTRO POBLADO UNION PROGRESO;-14.07292;-72.47508;;;
626;HUANCAVELICA;18;7;2016;7;SN;URB SANTA ANITA;-12.04871;-76.98204;;;
628;HUANCAVELICA;9;6;2016;6;SN;COMUNIDAD DE BELEN PATA;-13.11394;-74.41958;;;
629;HUANCAVELICA;22;10;2016;10;SN;MARIANO MELGAR;-16.40214;-71.50986;;;
631;HUANCAVELICA;15;1;2016;1;SN;ANCO HUANCAYO K 269 LUGAR OMACONCA;-12.42305;-75.15339;;;
632;HUÁNUCO;2;4;2016;4;SN;EMANCIPACION;-8.93132;-76.1086;;;
633;HUÁNUCO;16;11;2016;11;SN;CASERIO NUEVA ESPERANZA;-9.28731;-75.99376;;;
634;HUÁNUCO;22;3;2016;3;SN;LUGAR AUCAYACU;-9.91283;-76.23826;;;
636;HUÁNUCO;13;2;2016;2;SN;CENTRO POBLADO PUERTO SUNGARO;-9.37556;-74.96551;;;
637;HUÁNUCO;13;8;2016;8;SN;PORVENIR;-9.25083;-75.99298;;;
642;HUÁNUCO;99;2;2016;2;SN;No precisa;-9.91283;-76.23826;;;
643;HUÁNUCO;99;4;2016;4;SN;No precisa;-9.91283;-76.23826;;;
644;HUÁNUCO;99;5;2016;5;SN;No precisa;-9.91283;-76.23826;;;
646;HUÁNUCO;99;4;2016;4;SN;No precisa;-9.91283;-76.23826;;;
647;HUÁNUCO;16;2;2016;2;SN;PILLCO MARCA;-9.95769;-76.24796;;;
648;HUÁNUCO;10;4;2016;4;SN;CASERIO CASHA;-9.91283;-76.23826;;;
649;HUÁNUCO;99;1;2016;1;SN;No precisa;-9.91283;-76.23826;;;
650;HUÁNUCO;2;10;2016;10;SN;SECTOR PARARA;-9.91283;-76.23826;;;
651;HUÁNUCO;25;10;2016;10;SN;PIRURO;-9.91283;-76.23826;;;
652;HUÁNUCO;9;9;2016;9;SN;CEMENTERIO;-10.11136;-76.20963;;;
653;HUÁNUCO;99;1;2016;1;SN;No precisa;-9.91283;-76.23826;;;
654;HUÁNUCO;5;6;2016;6;SN;CASERIO CUÑAC;-9.91283;-76.23826;;;
655;HUÁNUCO;25;5;2016;5;SN;COLEGIO PILLCOMOSO EN MARABAMBA;-9.94099;-76.25942;;;
656;HUÁNUCO;25;5;2016;5;SN;COLEGIO PILLCOMOSO EN MARABAMBA;-9.94099;-76.25942;;;
657;HUÁNUCO;4;6;2016;6;SN;CONCHAMARCA;-10.07658;-76.2906;;;
658;HUÁNUCO;9;11;2016;11;SN;CANCHAHUARA;-9.91283;-76.23826;;;
659;HUÁNUCO;13;11;2016;11;SN;LAS PAMPAS CONCHUMARCA;-9.92024;-76.24016;;;
660;HUÁNUCO;18;12;2016;12;SN;CASERIO DE HUARAY;-11.54156;-77.25033;;;
661;HUÁNUCO;1;5;2016;5;SN;NO ESPECIFICA;-9.91283;-76.23826;;;
662;HUÁNUCO;16;7;2016;7;SN;CCPP NUEVA ESPERANZA;-9.28731;-75.99376;;;
663;HUÁNUCO;16;7;2016;7;SN;CCPP NUEVA ESPERANZA;-9.28731;-75.99376;;;
664;HUÁNUCO;99;8;2016;8;SN;No precisa;-9.91283;-76.23826;;;
665;HUÁNUCO;1;10;2016;10;SN;NO ESPECIFICA;-9.91283;-76.23826;;;
666;HUÁNUCO;28;7;2016;7;SN;AAHH JUANA MORENO;-10.07678;-76.73412;;;
667;HUÁNUCO;3;6;2016;6;SN;CCPP PROGRESO;-9.92536;-76.23899;;;
668;HUÁNUCO;99;99;2016;99;SN;NESP NESP;-11.84669;-77.12694;;;
669;HUÁNUCO;99;99;2016;99;SN;NESP NESP;-11.84669;-77.12694;;;
670;HUÁNUCO;99;99;2016;99;SN;NESP NESP;-11.84669;-77.12694;;;
671;HUÁNUCO;99;99;2016;99;SN;NESP NESP;-11.84669;-77.12694;;;
672;HUÁNUCO;6;12;2016;12;SN;SAN CELENDIN DE SANTA ROSA DE OSO CERCA DE UNA CHACRA;-11.80194;-77.14186;;;
674;HUÁNUCO;7;9;2016;9;SN;CCPP UMARI;-9.91283;-76.23826;;;
675;HUÁNUCO;7;1;2016;1;SN;CASER̍O PIRURPAMPA PUCAJAGA;-9.93259;-76.25174;;;
677;HUÁNUCO;10;3;2016;3;SN;CASER̍O HUACACHI;-9.93259;-76.25174;;;
678;HUÁNUCO;21;11;2016;11;SN;CASERIO DE HUANCHAO;-9.93915;-76.25572;;;
679;HUÁNUCO;26;12;2016;12;SN;CCPP HUARICOCHA;-9.91283;-76.23826;;;
680;HUÁNUCO;16;7;2016;7;SN;CASERIO HUARAPAYOC;-9.91283;-76.23826;;;
681;HUÁNUCO;18;8;2016;8;SN;SAN CRISTOBAL CHUPAN;-9.92239;-76.24281;;;
683;HUÁNUCO;1;1;2016;1;SN;LUGAR TINGO MARIA;-9.31161;-76.00397;;;
684;HUÁNUCO;14;4;2016;4;SN;CASERIO PENDENCIA;-9.91283;-76.23826;;;
685;HUÁNUCO;27;12;2016;12;SN;RIO ORO CP BELLA;-9.93149;-76.24051;;;
686;HUÁNUCO;25;12;2016;12;3;JOSE CSRLOS MARIATEGUI;-9.92412;-76.24742;;;
687;HUÁNUCO;99;5;2016;5;SN;No precisa;-9.91283;-76.23826;;;
688;HUÁNUCO;99;2;2016;2;SN;No precisa;-9.91283;-76.23826;;;
689;HUÁNUCO;99;1;2016;1;SN;No precisa;-9.91283;-76.23826;;;
690;HUÁNUCO;16;7;2016;7;SN;MORAS PAMPA AA HH JORGE CHAVEZ;-9.92899;-76.25188;;;
694;HUÁNUCO;29;12;2016;12;SN;BUENA VISTA;-8.88691;-77.12384;;;
695;HUÁNUCO;24;5;2016;5;SN;SUBIDA MARABAMBA;-9.94099;-76.25942;;;
696;HUÁNUCO;24;5;2016;5;SN;SUBIDA MARABAMBA;-9.94099;-76.25942;;;
697;HUÁNUCO;23;7;2016;7;8.00E+00;HUALLAYCO;-9.92748;-76.24174;;;
699;HUÁNUCO;23;9;2016;9;4.00E+00;LEONCIO PRADO;-9.302561;-76.002888;;;
700;HUÁNUCO;15;11;2016;11;4.00E+00;PROLONGACION ABTAO;-9.93745;-76.2474;;;
701;HUÁNUCO;9;12;2016;12;SN;CHACRA MARCACASHA;-9.91283;-76.23826;;;
702;HUÁNUCO;25;3;2016;3;SN;CENTRO POBLADO SANTA ROSA DE SHAYAG Y SAN PEDRO DE;-11.79071;-77.15567;;;
704;HUÁNUCO;13;3;2016;3;SN;CASERIO SANTA INGENIO ALTO;-9.9269;-76.24765;;;
705;HUÁNUCO;20;3;2016;3;SN;DOS DE MAYO;-9.82853;-76.80224;;;
707;HUÁNUCO;9;5;2016;5;1.00E+00;CARRETERA CENTRAL HACIA TINGO;-9.86169;-76.1708;;;
710;HUÁNUCO;7;4;2016;4;2.20E+01;CARRETERA CENTRAL SECTOR UNGUYMARAN;-9.86169;-76.1708;;;
712;HUÁNUCO;14;2;2016;2;1.70E+01;TUPAC AMARU 1718;-9.9163;-76.23525;;;
713;HUÁNUCO;15;8;2016;8;SN;NO ESPECIFICA;-9.91283;-76.23826;;;
714;HUÁNUCO;15;1;2016;1;SN;CARRETERA CENTRAL HUANUCO KM 74;-9.86169;-76.1708;;;
715;HUÁNUCO;99;4;2016;4;SN;No precisa;-9.91283;-76.23826;;;
716;HUÁNUCO;14;4;2016;4;SN;RIO TULUMAYO;-9.93788;-76.25266;;;
717;HUÁNUCO;27;4;2016;4;SN;CENTRO POBLADO CACHICOTO;-9.21328;-76.2109;;;
718;HUÁNUCO;11;9;2016;9;SN;SANTA ROSA DE PALMERA;-11.56767;-75.95661;;;
719;HUÁNUCO;99;1;2016;1;SN;No precisa;-9.91283;-76.23826;;;
720;HUÁNUCO;2;10;2016;10;SN;RECREO TURISTICO LA JUNGLA;-9.9222;-76.23912;;;
721;HUÁNUCO;2;10;2016;10;SN;RECREO TURISTICO LA JUNGLA;-9.9222;-76.23912;;;
722;HUÁNUCO;2;10;2016;10;SN;RECREO TURISTICO LA JUNGLA;-9.9222;-76.23912;;;
723;HUÁNUCO;2;10;2016;10;SN;RECREO TURISTICO LA JUNGLA;-9.9222;-76.23912;;;
724;HUÁNUCO;2;10;2016;10;SN;RECREO TURISTICO LA JUNGLA;-9.9222;-76.23912;;;
726;HUÁNUCO;16;5;2016;5;SN;CASERIO DE SEMUYA;-9.93915;-76.25572;;;
729;ICA;12;10;2016;10;SN;"PIÑATERIA ""EL AYLLU"".";-14.04638;-75.75093;;;
731;ICA;20;3;2016;3;5;MAURTUA 568;-14.06405;-75.72459;;;
732;ICA;11;8;2016;8;SN;CAMINO CHICO;-14.07556;-75.73396;;;
734;ICA;25;8;2016;8;SN;TRAPICHE A LAEESPALDA DEL COLEGIO PRIMARIA;-14.15758;-75.60941;;;
735;ICA;5;4;2016;4;SN;SAN FRANCISCO;-13.39889;-76.15414;;;
736;ICA;30;6;2016;6;SN;PENETRACION AL DISTRITO DE ALTO LARAN (GRIFO PRIMAX);-13.4396;-76.08321;;;
737;ICA;3;10;2016;10;SN;PLAZA DE ARMAS DEL C.P LOMO LARGO;-13.41727;-76.13233;;;
738;ICA;25;7;2016;7;SN;MARCONA;-15.37129;-75.15683;;;
740;ICA;29;5;2016;5;SN;CALLE PISCO VISTA ALEGRE;-10.4747;-76.41164;;;
744;ICA;9;9;2016;9;4.00E+00;CALLE MANUEL PARDO;-14.35706;-71.16912;;;
746;ICA;10;7;2016;7;SN;LAGUNA GRANDE PARACAS;-12.08396;-76.92179;;;
747;ICA;10;7;2016;7;1.00E+00;CENTRO POBLADO A-1 SAN CLEMENTE;-13.67409;-76.14888;;;
749;ICA;8;9;2016;9;1;ENTRADA PRINCIPAL ALTO EL MOLINO;-14.0792;-75.76872;;;
751;ICA;28;5;2016;5;SN;SECTOR RIACHUELO RIACHUELO;-9.27648;-76.01072;;;
752;ICA;24;5;2016;5;SN;CASERIO LAS MERCEDES CHANCHAJALLA;-13.40024;-76.16046;;;
753;ICA;9;9;2016;9;4;JOSE GALVEZ 426;-14.05873;-75.75064;;;
754;ICA;7;6;2016;6;SN;PANAMERICANA SUR KM 309;-14.04516;-75.75005;;;
756;ICA;11;8;2016;8;SN;EL ABUELITO BARRIO LAS DELICIAS CAMINO CHICO;-12.02904;-75.23331;;;
757;ICA;28;9;2016;9;SN;CASERIO SAN JOSE LONGAR;-14.06899;-75.73619;;;
758;ICA;10;5;2016;5;SN;CASERIO COLLAZO;-16.09067;-69.63943;;;
760;ICA;13;12;2016;12;SN;LOS HUARANGO D40 CAMINO A LA HUEGA;-14.0584;-75.72521;;;
761;ICA;28;3;2016;3;SN;PPJJ MICAELA BASTIDAS MZR 43;-14.04142;-75.70789;;;
763;ICA;5;1;2016;1;SN;BARRIO LA ACHIRANA P10;-14.04547;-75.7101;;;
764;ICA;11;2;2016;2;3;MERIANO MELGAR N303;-16.40253;-71.51194;;;
765;ICA;3;2;2016;2;SN;HOSPITAL REGIONAL DE ICA;-11.97436;-76.99744;;;
